"Public Price","Product/Barcode"
"11.71","721343522553"
"11.71","721343522577"
"11.71","721343522591"
"11.71","721343522614"
"11.71","721343528944"
"6.67","721343538813"
"6.92","721343557425"
"3.59","721343558194"
"12.200000000000001","721343566755"
"9.26","721343571179"
"3.2","721343571193"
"3.59","721343576914"
"3.59","721343579199"
"8.38","721343601562"
"6.67","721343601623"
"14.790000000000001","721343606888"
"7.2700000000000005","721343607311"
"9.26","721343607328"
"9.26","721343607380"
"9.26","721343607434"
"6.53","721343607465"
"7.2700000000000005","721343607489"
"9.26","721343607496"
"11.71","721343607519"
"11.71","721343607533"
"11.71","721343607571"
"88.59","721343608608"
"26.87","721343609094"
"26.87","721343609100"
"26.87","721343609117"
"26.87","721343609124"
"101.03","721343609940"
"121.97","721343609957"
"16.64","721343615439"
"16.64","721343615453"
"36.980000000000004","721343617075"
"36.980000000000004","721343617105"
"10.48","721343620785"
"2.48","721343623311"
"2.48","721343623328"
"3.1","721343623335"
"3.95","721343624219"
"0.0","721343628996"
"44.31","721343634133"
"4.08","721343635703"
"4.08","721343635710"
"4.08","721343635727"
"4.08","721343635970"
"4.08","721343635987"
"3.59","721343639107"
"2.35","721343640042"
"3.59","721343640189"
"14.05","721343640721"
"1.61","721343693833"
"0.0","721343708322"
"9.86","721343824411"
"9.61","721343863977"
"9.61","721343863984"
"6.92","721343875109"
"6.92","721343875116"
"6.92","721343875123"
"0.51","721343877714"
"7.16","721343891413"
"7.16","721343891420"
"30.2","721343898023"
"32.6","721343901204"
"3.7","721343909668"
"4.57","721343910817"
"5.68","721343914709"
"5.68","721343914938"
"6.78","721343918578"
"6.78","721343918707"
"4.63","721343921219"
"4.63","721343921226"
"4.63","721343921233"
"4.63","721343921240"
"7.2700000000000005","721343926702"
"1.85","721343936503"
"1.85","721343936619"
"3.45","721343941767"
"3.45","721343941774"
"7.16","721343944294"
"2.1","721343990451"
"4.69","721343991236"
"4.19","721343991243"
"4.69","721343991250"
"3.1","721343994428"
"19.96","721383199685"
"20.79","721383199777"
"33.9","723503500012"
"8.83","723503561044"
"16.31","723503561167"
"43.14","729849100329"
"67.78","729849100886"
"52.25","729849104570"
"8.02","729849105423"
"9.01","729849108004"
"110.27","729849108622"
"33.15","729849109582"
"36.980000000000004","729849109599"
"43.14","729849109605"
"93.14","729849109612"
"43.14","729849110502"
"111.44","729849127241"
"80.10000000000001","729849127258"
"80.10000000000001","729849127265"
"147.84","729849134102"
"173.72","729849134119"
"92.4","729849138827"
"36.6","729849139251"
"10.11","729849139701"
"147.84","729849139749"
"40.06","729849146693"
"10.01","730582205820"
"3.9","7326217354"
"48.61","7350050340230"
"8.6","736990000576"
"19.650000000000002","74198613465"
"46.1","74198613533"
"13.44","742061000161"
"10.97","742061000178"
"10.97","742061000185"
"20.830000000000002","742061000192"
"25.76","742061000208"
"31.5","BOARDING "
"63.0","7467227235609"
"4.4","748406004078"
"11.71","748406014572"
"10.13","759023011431"
"19.96","759023019086"
"17.02","759023019208"
"17.02","759023019772"
"21.45","759023019833"
"17.02","759023055312"
"16.03","759023067735"
"16.03","759023067742"
"14.18","759023083995"
"8.34","759023086279"
"3.21","759041001810"
"14.16","762177776200"
"14.16","762177786209"
"5.54","762177800004"
"7.65","762177800202"
"7.65","762177810201"
"7.65","762177820200"
"7.65","762177830209"
"14.950000000000001","762177840208"
"14.950000000000001","762177840307"
"13.13","762177912004"
"12.47","762177922003"
"12.47","762177932002"
"12.47","762177942001"
"7.2700000000000005","763034710092"
"18.240000000000002","76484369216"
"5.04","766501003826"
"3.59","77234027455"
"4.47","785184403044"
"4.47","785184403051"
"4.47","785184403068"
"7.140000000000001","785184406038"
"7.140000000000001","785184406045"
"6.16","785184413203"
"6.16","785184413227"
"6.16","785184413234"
"1.41","7898349700308"
"1.94","7898349700391"
"19.52","7898349700421"
"1.1500000000000001","7898349700483"
"24.85","7898349700513"
"1.35","7898349700551"
"6.38","7898349701138"
"22.34","7898349701145"
"8.3","7898349701206"
"7.72","7898349701213"
"11.76","7898349701237"
"9.22","7898349701466"
"14.06","7898349701534"
"11.93","7898349701589"
"2.38","7898349701633"
"5.94","7898349701640"
"1.9100000000000001","7898349701664"
"1.29","7898349701992"
"2.08","7898349702036"
"1.53","7898349702050"
"2.85","7898349702401"
"2.25","7898349702449"
"15.75","7898349702456"
"2.7","7898349702494"
"2.7","7898349702531"
"1.36","7898349702579"
"24.25","7898349702593"
"7.21","7898349702609"
"1.95","7898349702630"
"27.04","7898349702647"
"9.23","7898349702654"
"1.95","7898349702678"
"2.1","7898349702722"
"2.25","7898349702760"
"9.14","7898349702791"
"12.450000000000001","7898349702807"
"4.09","7898349702937"
"3.25","7898349702944"
"3.9","7898349702951"
"3.79","7898349702968"
"4.37","7898349702975"
"5.55","7898349702982"
"5.2700000000000005","7898349702999"
"5.2700000000000005","7898349703002"
"5.55","7898349703019"
"1.0","789987"
"14.19","792196100144"
"1.0","793052340406"
"11.1","AG"
"44.1","BGL"
"3.45","8003507040960"
"3.45","8003507040977"
"7.2700000000000005","8003507041851"
"7.2700000000000005","8003507041868"
"7.2700000000000005","8003507041875"
"7.2700000000000005","8003507041882"
"11.71","8003507043695"
"11.71","8003507043701"
"17.76","8003507046726"
"17.76","8003507046733"
"11.71","8003507053700"
"17.76","8003507056725"
"17.76","8003507056732"
"11.71","8003507056947"
"15.280000000000001","8003507130210"
"4.33","8003507295018"
"5.55","8003507702509"
"5.55","8003507702530"
"10.870000000000001","8003507703001"
"10.870000000000001","8003507703032"
"18.0","8003507705005"
"18.0","8003507705074"
"20.830000000000002","800350791806"
"1.36","8003507960619"
"1.74","8003507960664"
"2.35","8003507960718"
"3.59","8003507960763"
"4.82","8003507960817"
"2.1","8003507960862"
"2.35","8003507960916"
"1.74","8003507960961"
"1.74","8003507960978"
"12.09","8003507961753"
"12.09","8003507961760"
"5.55","8003507962040"
"1.18","8003507963023"
"2.35","8003507963153"
"3.59","8003507963160"
"20.7","8003507963283"
"4.19","8003507963306"
"1.61","8003507963917"
"3.1","8003507964112"
"3.1","8003507964129"
"3.59","8003507964242"
"3.59","8003507964259"
"6.78","8003507965690"
"6.78","8003507965706"
"6.78","8003507965713"
"6.78","8003507965720"
"5.55","8003507965812"
"5.55","8003507965829"
"9.75","8003507966123"
"3.59","8003507966604"
"3.59","8003507966611"
"4.82","8003507966628"
"4.82","8003507966635"
"17.13","8003507968158"
"22.06","8003507968592"
"22.06","8003507968608"
"36.6","8003507968790"
"36.6","8003507968806"
"138.09","8003507970359"
"24.53","8003507971318"
"20.830000000000002","8003507971806"
"10.48","8003507971837"
"34.01","8003507972315"
"24.53","8003507972773"
"10.48","8003507972841"
"10.48","8003507972858"
"10.48","8003507972865"
"10.48","8003507972872"
"20.830000000000002","8003507972889"
"18.93","8003507972896"
"32.55","8003507973312"
"43.38","8003507973411"
"24.53","8003507973503"
"24.53","8003507973510"
"20.37","8003507973527"
"20.37","8003507973534"
"24.55","8003507973664"
"30.310000000000002","8003507973732"
"30.310000000000002","8003507973800"
"30.310000000000002","8003507973817"
"24.55","8003507973824"
"24.55","8003507973831"
"36.6","8003507974111"
"35.730000000000004","8003507974456"
"54.22","8003507974500"
"66.53","8003507974807"
"78.86","8003507974906"
"84.89","8003507974951"
"22.06","8003507976412"
"26.990000000000002","8003507976511"
"36.84","8003507976610"
"8.14","8003507977747"
"8.14","8003507977754"
"3.21","8003507979048"
"4.82","8003507979116"
"35.62","8003507979437"
"35.62","8003507979444"
"21.56","8003507979710"
"33.9","8003507980006"
"33.9","8003507980013"
"8.27","8003507981249"
"8.27","8003507981256"
"12.200000000000001","8003507981447"
"12.200000000000001","8003507981454"
"22.06","8003507981621"
"22.06","8003507981638"
"26.990000000000002","8003507981683"
"26.990000000000002","8003507981690"
"36.84","8003507981829"
"36.84","8003507981836"
"16.77","8003507981904"
"16.77","8003507981911"
"6.04","8003507982000"
"6.04","8003507982017"
"9.75","8003507982504"
"9.75","8003507982505"
"9.75","8003507982512"
"12.200000000000001","8003507983007"
"12.200000000000001","8003507983014"
"3.45","8003507983502"
"3.45","8003507983519"
"12.530000000000001","8003507984004"
"15.280000000000001","8003507984509"
"15.280000000000001","8003507984516"
"21.240000000000002","8003507985001"
"21.240000000000002","8003507985018"
"22.06","8003507986428"
"22.06","8003507986435"
"17.13","8003507986466"
"17.13","8003507986473"
"21.56","8003507986480"
"21.56","8003507986497"
"16.77","8003507986503"
"16.77","8003507986510"
"34.88","8003507987074"
"34.88","8003507987081"
"12.09","8003507988002"
"20.21","8003507989139"
"20.21","8003507989146"
"4.33","8003507989528"
"4.32","8003507989535"
"2.35","8003507989603"
"2.35","8003507989610"
"3.1","8003507989702"
"3.1","8003507989719"
"22.1","BGL Below 4M"
"16.78","800443087305"
"16.78","800443087312"
"11.09","800443103395"
"19.02","800443954959"
"33.1","BGL-Puppy Below 5m"
"0.81","8005852020017"
"0.81","8005852020031"
"0.81","8005852020048"
"0.81","8005852020055"
"0.56","8005852060518"
"0.55","8005852060525"
"0.56","8005852060532"
"4.8","8005852100146"
"0.88","8005852111050"
"0.88","8005852111159"
"0.88","8005852112217"
"0.88","8005852121011"
"1.45","8005852122506"
"1.45","8005852122513"
"1.45","8005852122520"
"1.45","8005852122537"
"1.45","8005852122544"
"1.45","8005852122551"
"7.91","8005852125224"
"7.91","8005852125231"
"4.71","8005852130006"
"4.71","8005852130044"
"4.71","8005852130068"
"1.0","8005852130150"
"0.88","8005852131041"
"0.88","8005852131249"
"0.88","8005852132109"
"0.88","8005852132208"
"0.88","8005852132406"
"0.88","8005852139047"
"0.88","8005852139146"
"0.88","8005852140197"
"0.88","8005852140203"
"0.56","8005852142023"
"0.88","8005852142115"
"0.88","8005852142214"
"0.88","8005852142313"
"0.56","8005852142511"
"0.56","8005852142535"
"0.49","8005852144010"
"0.49","8005852144027"
"0.49","8005852144034"
"0.49","8005852144058"
"0.49","8005852144065"
"1.23","8005852144201"
"7.91","8005852144324"
"7.91","8005852144331"
"1.23","8005852144409"
"1.23","8005852144508"
"1.1500000000000001","8005852146731"
"1.1500000000000001","8005852146748"
"1.1500000000000001","8005852146755"
"1.1500000000000001","8005852146762"
"1.1500000000000001","8005852146779"
"1.1500000000000001","8005852146786"
"3.85","8005852152541"
"3.85","8005852152589"
"0.49","8005852153012"
"0.49","8005852153029"
"11.84","8005852153043"
"0.49","8005852153050"
"0.49","8005852153067"
"11.84","8005852153081"
"0.49","8005852153517"
"5.93","8005852153548"
"5.93","8005852153586"
"0.49","8005852153593"
"0.49","8005852153708"
"0.49","8005852153715"
"0.49","8005852153722"
"0.49","8005852153739"
"1.85","8005852153807"
"1.85","8005852153920"
"19.64","8005852154002"
"19.64","8005852154088"
"52.82","8005852154507"
"52.82","8005852154583"
"0.56","8005852157010"
"0.56","8005852157027"
"0.56","8005852157058"
"0.56","8005852157065"
"0.56","8005852157331"
"0.56","8005852157560"
"0.49","8005852163042"
"0.49","8005852163585"
"0.88","8005852171009"
"0.88","8005852171016"
"0.88","8005852171023"
"0.88","8005852171030"
"0.88","8005852171047"
"0.88","8005852171054"
"0.88","8005852171061"
"0.88","8005852171078"
"0.88","8005852171085"
"0.88","8005852171092"
"0.88","8005852171108"
"0.88","8005852171115"
"0.88","8005852171122"
"0.88","8005852171139"
"3.97","8005852172105"
"3.97","8005852172204"
"1.02","8005852172310"
"1.02","8005852172327"
"0.88","8005852172501"
"0.88","8005852172716"
"0.88","8005852172723"
"0.88","8005852172747"
"0.88","8005852172761"
"1.23","8005852174208"
"1.23","8005852174406"
"1.23","8005852174505"
"2.44","8005852181022"
"2.44","8005852181060"
"2.44","8005852181084"
"1.08","8005852184009"
"1.08","8005852184023"
"1.08","8005852184030"
"1.08","8005852184047"
"1.08","8005852184054"
"0.88","8005852212016"
"0.88","8005852212313"
"0.88","8005852212412"
"0.75","8005852230140"
"1.9000000000000001","8005852231147"
"1.9000000000000001","8005852231246"
"1.9000000000000001","8005852231345"
"1.9000000000000001","8005852231444"
"1.9000000000000001","8005852235046"
"0.49","8005852240118"
"0.49","8005852240217"
"0.49","8005852240415"
"0.49","8005852240613"
"0.88","8005852242013"
"0.49","8005852245113"
"0.49","8005852247018"
"1.77","8005852248015"
"1.77","8005852249210"
"0.56","8005852257116"
"0.56","8005852257413"
"1.35","8005852270016"
"1.35","8005852270115"
"1.35","8005852270214"
"1.35","8005852270412"
"1.35","8005852273116"
"1.35","8005852273598"
"1.35","8005852273697"
"1.35","8005852273796"
"1.35","8005852273895"
"0.56","8005852420015"
"9.68","8005852519948"
"8.2","8005852529947"
"9.68","8005852539946"
"9.68","8005852549945"
"0.49","8005852600219"
"0.49","8005852600318"
"0.49","8005852602015"
"1.02","8005852613509"
"1.02","8005852613516"
"1.02","8005852613523"
"1.02","8005852613530"
"1.02","8005852613547"
"1.02","8005852613554"
"1.35","8005852613707"
"1.35","8005852613714"
"0.88","8005852615206"
"0.88","8005852615251"
"0.88","8005852615633"
"5.11","8005852711250"
"5.11","8005852711274"
"5.11","8005852711281"
"1.35","8005852712523"
"1.35","8005852712530"
"1.35","8005852712547"
"1.35","8005852712622"
"1.35","8005852712639"
"0.88","8005852750013"
"0.88","8005852750037"
"0.88","8005852750044"
"0.88","8005852750051"
"0.88","8005852750068"
"0.88","8005852750075"
"0.88","8005852750082"
"0.88","8005852750099"
"0.88","8005852750105"
"0.88","8005852750112"
"0.88","8005852750129"
"0.88","8005852750150"
"0.88","8005852750501"
"0.88","8005852750518"
"0.88","8005852750525"
"0.88","8005852750532"
"0.88","8005852750549"
"5.11","8005852753007"
"5.11","8005852753014"
"5.11","8005852753021"
"5.11","8005852753045"
"5.11","8005852753069"
"5.11","8005852753076"
"5.11","8005852753083"
"4.71","8005852760012"
"3.97","8005852760029"
"3.97","8005852760036"
"3.97","8005852760050"
"3.97","8005852760067"
"11.84","8005852760517"
"11.84","8005852760524"
"18.7","8005852760531"
"11.84","8005852760555"
"11.84","8005852760562"
"39.52","8005852760814"
"39.52","8005852760838"
"0.88","8005856750330"
"0.88","8005856750347"
"33.1","BGM"
"22.1","BGS"
"16.6","BMed"
"16.6","BNT"
"22.1","BOLB"
"11.1","BO1"
"22.1","BTC"
"37.7","BTL"
"27.7","BT2M"
"17.7","BTO1"
"11.1","BO"
"16.6","DMDS"
"5.6000000000000005","DC"
"5.6000000000000005","EC"
"23.3","8022967038980"
"33.38","8022967040792"
"31.17","8022967046701"
"55.44","8022967047548"
"40.77","8022967047654"
"31.93","8022967047661"
"38.01","8022967049221"
"14.790000000000001","8022967050654"
"81.32000000000001","8022967052290"
"38.01","8022967067225"
"5.6000000000000005","EYE"
"3.9","8023222189515"
"2.8000000000000003","8023222189522"
"2.9","8023222189539"
"6.3","8023222221192"
"19.5","8023222249899"
"4.4","8023222266513"
"4.8","8023222266582"
"19.900000000000002","8023222266841"
"11.1","Strp"
"5.25","HC5"
"38.6","HS"
"21.0","HSC"
"5.6000000000000005","HT"
"11.1","HTC"
"11.1","HTL"
"5.6000000000000005","MM"
"11.1","MB P"
"22.1","MB S"
"5.6000000000000005","NCF"
"0.71","8034105420182"
"0.71","8034105420243"
"0.71","8034105420427"
"0.71","8034105420434"
"0.71","8034105420700"
"1.18","8034105420960"
"1.18","8034105420984"
"1.18","8034105420991"
"1.18","8034105422087"
"1.18","8034105422094"
"1.18","8034105422162"
"0.78","8034105422490"
"0.78","8034105422506"
"0.78","8034105422520"
"0.78","8034105422599"
"0.78","8034105422605"
"0.78","8034105422612"
"0.78","8034105422636"
"0.78","8034105422643"
"0.78","8034105422704"
"0.78","8034105422711"
"0.78","8034105422919"
"0.78","8034105422933"
"5.6000000000000005","NT "
"5.6000000000000005","PEH"
"33.1","RGC2"
"55.2","RGL"
"44.1","RGM"
"33.1","RGS"
"55.2","RTM"
"44.1","RTS"
"5.6000000000000005","SOM"
"5.6000000000000005","SPP"
"22.1","ST F2"
"33.1","ST F3"
"16.6","ST F1"
"5.6000000000000005","TC"
"5.6000000000000005","TF"
"30.0","8053"
"38.0","8054"
"30.0","8055"
"19.72","8055960250011"
"17.92","8055960250035"
"19.72","8055960250042"
"19.72","8055960250059"
"19.72","8055960250073"
"19.72","8055960250080"
"19.72","8055960250097"
"19.72","8055960250103"
"17.92","8055960250110"
"19.72","8055960250127"
"19.72","8055960250141"
"19.72","8055960250158"
"19.72","8055960250165"
"17.92","8055960250172"
"19.72","8055960250196"
"19.72","8055960250202"
"19.72","8055960250219"
"17.92","8055960250240"
"17.92","8055960250257"
"19.72","8055960250288"
"19.72","8055960250301"
"17.92","8055960250356"
"19.72","8055960250370"
"17.92","8055960250394"
"19.72","8055960250417"
"19.72","8055960250448"
"19.72","8055960250479"
"19.72","8055960250486"
"19.72","8055960250493"
"19.72","8055960250523"
"19.72","8055960250547"
"17.92","8055960250554"
"19.72","8055960250561"
"19.72","8055960250585"
"19.72","8055960250592"
"19.72","8055960250608"
"19.72","8055960250615"
"19.72","8055960250622"
"19.72","8055960250639"
"17.92","8055960250653"
"17.26","8055960250714"
"17.26","8055960250738"
"17.26","8055960250745"
"19.72","8055960250752"
"17.92","8055960250769"
"19.7","8055960250776"
"19.72","8055960250783"
"19.72","8055960250790"
"19.72","8055960250806"
"19.72","8055960250813"
"19.72","8055960250820"
"19.72","8055960250837"
"19.72","8055960250844"
"19.72","8055960250851"
"19.72","8055960250868"
"17.92","8055960250875"
"19.72","8055960250882"
"19.72","8055960250899"
"19.72","8055960250905"
"19.72","8055960250929"
"19.72","8055960250936"
"19.72","8055960250943"
"19.72","8055960250950"
"19.72","8055960250967"
"8.63","8055960251810"
"8.63","8055960251827"
"17.26","8055960251933"
"17.26","8055960251940"
"17.26","8055960251964"
"19.72","8055960254187"
"19.72","8055960254194"
"19.72","8055960254200"
"19.72","8055960254217"
"19.72","8055960254224"
"19.72","8055960254590"
"19.72","8055960254606"
"19.72","8055960254613"
"19.72","8055960254637"
"19.72","8055960254644"
"19.72","8055960254651"
"19.72","8055960254668"
"19.72","8055960254675"
"17.92","8055960254682"
"19.72","8055960254699"
"19.72","8055960254705"
"17.92","8055960254729"
"19.72","8055960254736"
"19.72","8055960254743"
"19.72","8055960254750"
"17.92","8055960254767"
"19.72","8055960254774"
"17.92","8055960254798"
"19.72","8055960255696"
"19.72","8055960256365"
"19.72","8055960256440"
"19.72","8055960256457"
"19.72","8055960256464"
"19.72","8055960256761"
"19.72","8055960256778"
"17.26","8055960257355"
"17.26","8055960257461"
"17.26","8055960257485"
"17.26","8055960257492"
"17.26","8055960257522"
"17.26","8055960257539"
"17.26","8055960257546"
"17.26","8055960257577"
"17.26","8055960257652"
"11.71","8055960257898"
"4.93","8055960258420"
"19.72","8055960259458"
"19.72","8055960259540"
"19.72","8055960259557"
"19.72","8055960259656"
"19.72","8055960259724"
"19.72","8055960259748"
"19.72","8055960259755"
"17.92","8055960259779"
"19.72","8055960259854"
"20.0","8056"
"35.7","8057"
"29.5","8058"
"19.72","8058773270740"
"19.72","8058773270863"
"19.72","8058773270924"
"19.72","8058773272072"
"39.5","8059"
"45.5","8060"
"22.07","810012541718"
"1.0","810032680336"
"1.0","810032684358"
"5.04","810281012513"
"5.49","810281012520"
"6.16","810281012537"
"55.44","811794010126"
"22.19","811794010836"
"27.12","811794010850"
"27.12","811794010874"
"29.57","811794010898"
"29.57","811794010911"
"27.12","811794010935"
"27.12","811794010959"
"6.04","811794011123"
"26.740000000000002","811794013448"
"26.740000000000002","811794013455"
"43.14","811794013462"
"43.14","811794013479"
"20.72","811794929244"
"3.34","812402000713"
"2.98","812402000737"
"0.0","819774010067"
"1.4000000000000001","8245102008200"
"2.19","8245102008400"
"21.7","8429886022593"
"16.03","8436017600582"
"17.26","8436017600599"
"17.7","843775102308"
"13.8","843775102315"
"10.48","843775102322"
"8.14","843775102339"
"13.8","843775102438"
"10.48","843775102445"
"8.14","843775102452"
"12.15","843775102933"
"12.15","843775102964"
"12.15","843775102971"
"69.01","843775107037"
"80.10000000000001","843775107099"
"20.89","843775107235"
"23.86","843775107242"
"17.7","843775107259"
"19.22","843775107297"
"19.22","843775107327"
"35.13","843775107365"
"35.13","843775107396"
"20.89","843775107402"
"23.86","843775107419"
"17.7","843775107488"
"20.89","843775107495"
"23.86","843775107501"
"48.31","843775107587"
"45.59","843775107594"
"48.31","843775107600"
"45.59","843775107617"
"48.31","843775107624"
"48.31","843775107662"
"45.59","843775107679"
"48.31","843775107686"
"27.67","843775107747"
"35.730000000000004","843775107860"
"35.730000000000004","843775107877"
"35.730000000000004","843775107884"
"92.4","843775107945"
"92.4","843775107969"
"203.3","843775107976"
"92.4","843775107983"
"92.4","843775108027"
"92.4","843775108058"
"35.730000000000004","843775108287"
"80.10000000000001","843775108447"
"5.16","843775108492"
"36.4","843775108577"
"36.4","843775108584"
"36.4","843775108591"
"49.730000000000004","843775108645"
"49.730000000000004","843775108652"
"49.730000000000004","843775108669"
"7.62","843775108768"
"7.62","843775108775"
"12.94","843775109505"
"20.28","843775109611"
"4.26","843775110631"
"5.38","843775111829"
"6.5600000000000005","843775111836"
"7.62","843775111843"
"8.74","843775111850"
"9.75","843775111867"
"5.49","843775111928"
"6.61","843775111935"
"7.62","843775111942"
"8.74","843775111959"
"9.75","843775111966"
"6.5600000000000005","843775112079"
"10.42","843775112086"
"12.1","843775112093"
"6.5600000000000005","843775112130"
"10.42","843775112147"
"12.1","843775112154"
"9.86","843775112208"
"11.540000000000001","843775112215"
"13.11","843775112222"
"14.790000000000001","843775112277"
"9.75","843775112284"
"11.540000000000001","843775112291"
"13.11","843775112307"
"14.790000000000001","843775112314"
"8.74","843775112406"
"13.11","843775112413"
"15.290000000000001","843775112420"
"8.74","843775112451"
"13.11","843775112468"
"4.93","843775112871"
"6.05","843775112888"
"7.17","843775112895"
"7.73","843775112901"
"14.23","843775112956"
"15.290000000000001","843775112963"
"18.93","843775112970"
"21.84","843775112987"
"6.5600000000000005","843775113021"
"10.42","843775113038"
"12.1","843775113045"
"10.42","843775113083"
"13.67","843775113090"
"15.290000000000001","843775113106"
"2.69","843775113113"
"3.25","843775113120"
"2.8000000000000003","843775113137"
"4.37","843775113144"
"2.69","843775113236"
"3.25","843775113243"
"3.81","843775113250"
"4.37","843775113267"
"5.44","843775113274"
"6.5600000000000005","843775113281"
"7.68","843775113298"
"9.75","843775113304"
"6.5600000000000005","843775113403"
"7.62","843775113410"
"9.75","843775113427"
"4.37","843775113434"
"6.05","843775113441"
"7.73","843775113458"
"4.37","843775113526"
"6.05","843775113533"
"7.17","843775113540"
"11.540000000000001","843775113625"
"11.540000000000001","843775113656"
"8.74","843775113670"
"10.92","843775113687"
"8.74","843775113717"
"10.92","843775113724"
"4.37","843775113885"
"6.5600000000000005","843775113908"
"3.31","843775113939"
"3.81","843775113946"
"4.37","843775113953"
"6.05","843775113991"
"7.65","843775114004"
"9.92","843775114011"
"4.37","843775114059"
"7.17","843775114066"
"9.8","843775114172"
"4.04","843775114189"
"4.04","843775114196"
"4.04","843775114202"
"4.04","843775114219"
"4.04","843775114226"
"4.04","843775114233"
"4.04","843775114240"
"4.04","843775114257"
"4.04","843775114264"
"4.37","843775114271"
"4.37","843775114288"
"4.37","843775114295"
"4.04","843775114301"
"4.04","843775114318"
"4.04","843775114325"
"4.04","843775114332"
"4.04","843775114349"
"4.04","843775114356"
"9.86","843775114486"
"10.92","843775114493"
"13.11","843775114509"
"15.290000000000001","843775114516"
"16.47","843775114721"
"18.48","843775114738"
"20.72","843775114745"
"17.48","843775115001"
"14.23","843775115674"
"16.47","843775115681"
"18.93","843775115698"
"21.84","843775115704"
"6.5600000000000005","843775115841"
"10.42","843775115858"
"4.92","843775116060"
"6.01","843775116077"
"7.11","843775116084"
"7.65","843775116091"
"9.83","843775116183"
"10.92","843775116190"
"12.02","843775116206"
"13.11","843775116213"
"5.38","843775116305"
"8.290000000000001","843775116312"
"35.730000000000004","843775116695"
"35.730000000000004","843775116701"
"3.0300000000000002","847922020187"
"1.49","847922020873"
"2.72","847922020934"
"2.72","847922020958"
"1.61","847922021528"
"2.35","847922022020"
"1.85","847922022037"
"1.49","847922022044"
"1.85","847922022051"
"1.85","847922022068"
"1.8","847922022082"
"2.85","847922023225"
"4.69","847922024611"
"100.91","847922025516"
"135.89000000000001","847922025523"
"5.18","847922026028"
"2.85","847922026103"
"13.13","847922026189"
"12.15","847922026202"
"1.49","847922026516"
"1.36","847922026523"
"1.61","847922026530"
"1.61","847922026547"
"2.72","847922026554"
"2.85","847922026561"
"2.35","847922026578"
"1.99","847922026585"
"1.74","847922026592"
"2.35","847922026608"
"4.08","847922026622"
"4.44","847922026639"
"11.96","847922026653"
"1.85","847922027223"
"3.59","847922027230"
"81.81","847922031954"
"46.08","847922031961"
"7.890000000000001","847922032005"
"5.62","847922032067"
"30.14","847922032074"
"7.7700000000000005","847922032081"
"6.11","847922032555"
"6.11","847922032579"
"6.11","847922032593"
"6.42","847922032999"
"3.95","847922033002"
"6.42","847922033019"
"2.35","847922033088"
"9.75","847922033200"
"5.68","847922033217"
"4.69","847922033231"
"7.65","847922034306"
"7.65","847922034337"
"4.57","847922034429"
"5.44","847922035020"
"10.0","847922036027"
"7.7700000000000005","847922036218"
"9.75","847922036225"
"11.71","847922036256"
"9.01","847922036300"
"9.01","847922036317"
"4.08","847922040048"
"5.93","847922042011"
"5.68","847922042035"
"10.35","847922042226"
"10.35","847922042233"
"7.16","847922043063"
"4.57","847922043117"
"3.59","847922043247"
"5.55","847922043261"
"4.44","847922045418"
"6.29","847922045425"
"2.35","847922045470"
"9.86","847922047337"
"11.6","847922047344"
"3.59","847922055004"
"9.75","847922055028"
"2.59","847922055035"
"3.59","847922055042"
"11.6","847922055196"
"2.85","847922075613"
"4.08","847922076122"
"5.44","847922076160"
"6.67","847922076306"
"6.42","847922076313"
"6.29","847922076320"
"19.47","847922080686"
"20.830000000000002","847922080693"
"21.56","847922080709"
"21.95","847922080716"
"22.8","847922080723"
"35.980000000000004","847922081065"
"5.18","847922081096"
"7.5200000000000005","847922081355"
"8.14","847922081362"
"9.61","847922081379"
"10.24","847922081386"
"4.69","847922081799"
"3.21","847922081836"
"3.95","847922081850"
"14.05","847922081867"
"5.3","847922082024"
"6.29","847922082031"
"4.19","847922082048"
"20.21","847922082062"
"12.200000000000001","847922082116"
"12.200000000000001","847922082185"
"3.21","847922082253"
"2.35","847922082284"
"20.34","847922084158"
"9.5","847922084530"
"7.5200000000000005","847922084547"
"3.9","847922088200"
"3.9","847922088217"
"5.5","847922088255"
"9.9","847922088309"
"13.5","847922088316"
"1.0","850048425132"
"1.0","850048425590"
"27.72","853442005429"
"27.560000000000002","853442005498"
"43.1","853442005504"
"7.17","853442005528"
"11.96","854460001011"
"11.96","854460001127"
"11.96","854460001134"
"11.96","854460001325"
"9.3","8594005572775"
"11.53","8595602507139"
"16.94","8595602507153"
"11.42","8595602507184"
"22.400000000000002","8595602507191"
"11.65","8595602507207"
"13.780000000000001","8595602507269"
"11.53","8595602507290"
"10.35","8595602507337"
"11.42","8595602507412"
"9.88","8595602507429"
"13.18","8595602507436"
"19.29","8595602507443"
"11.42","8595602507719"
"9.88","8595602507733"
"19.29","8595602507764"
"11.53","8595602507825"
"60.76","8595602508181"
"29.060000000000002","8595602508198"
"9.18","8595602508488"
"6.95","8595602508778"
"6.95","8595602508785"
"6.95","8595602508792"
"6.95","8595602508808"
"6.95","8595602508815"
"19.41","8595602512867"
"6.95","8595602514076"
"6.95","8595602514083"
"6.95","8595602514090"
"6.95","8595602525089"
"20.7","8595602530489"
"20.7","8595602530496"
"14.120000000000001","8595602530564"
"12.36","8595602530571"
"9.3","8595602530595"
"17.53","8595602530618"
"17.53","8595602530625"
"16.23","8595602530649"
"10.35","8595602530656"
"11.65","8595602530663"
